txn_id,txn_hour,txn_amount,amount_deviation,txn_velocity,behavior_score,payment_channel,risk_flag
TXN00434,14,718.69,-0.1,0.2,0.18,UPI,0
TXN00435,20,1085.09,-0.26,0.35,0.34,CreditCard,0
TXN00436,9,1108.27,0.2,0.8,0.34,UPI,0
TXN00437,22,717.37,-0.11,0.67,0.06,UPI,0
TXN00438,13,466.49,-0.26,0.11,0.24,CreditCard,0
TXN00439,9,1070.33,-0.34,0.27,0.34,UPI,0
TXN00440,14,364.18,0.1,0.36,0.11,UPI,0
TXN00441,12,817.02,0.05,0.74,0.29,UPI,0
TXN00442,14,938.61,0.3,0.11,0.29,UPI,0
TXN00443,11,726.48,0.15,0.53,0.11,UPI,0
TXN00444,17,897.02,0.28,0.3,0.23,UPI,0
TXN00445,15,540.41,-0.03,0.23,0.17,DebitCard,0
TXN00446,14,1033.9,-0.22,0.38,0.31,UPI,0
TXN00447,16,358.31,0.2,0.43,0.31,UPI,0
TXN00448,17,537.96,-0.5,0.73,0.11,UPI,0
TXN00449,13,722.39,0.43,0.62,0.09,DebitCard,0
TXN00450,22,958.87,0.42,0.28,0.22,UPI,0
TXN00451,18,1084.26,0.25,0.17,0.32,UPI,0
TXN00452,16,392.88,-0.45,0.37,0.06,DebitCard,0
TXN00453,12,546.6,0.08,0.53,0.19,DebitCard,0
TXN00454,21,245.35,-0.31,0.6,0.32,DebitCard,0
TXN00455,9,915.25,-0.02,0.5,0.21,DebitCard,0
TXN00456,14,365.56,0.02,0.36,0.07,UPI,0
TXN00457,19,244.85,0.34,0.75,0.17,UPI,0
TXN00458,8,870.1,-0.26,0.46,0.1,CreditCard,0
TXN00459,22,1059.0,-0.41,0.7,0.35,DebitCard,0
TXN00460,11,1187.93,0.29,0.47,0.32,UPI,0
TXN00461,16,1104.8,-0.46,0.44,0.27,CreditCard,0
TXN00462,12,1086.8,-0.13,0.28,0.07,UPI,0
TXN00463,21,1178.03,0.44,0.32,0.09,CreditCard,0
TXN00464,17,1068.79,-0.45,0.42,0.14,DebitCard,0
TXN00465,21,669.85,-0.22,0.51,0.08,UPI,0
TXN00466,14,758.13,0.13,0.6,0.13,UPI,0
TXN00467,11,345.75,-0.44,0.32,0.25,UPI,0
TXN00468,13,971.96,0.04,0.44,0.14,DebitCard,0
TXN00469,8,877.73,0.43,0.34,0.06,DebitCard,0
TXN00470,9,770.73,0.28,0.28,0.34,DebitCard,0
TXN00471,14,674.85,-0.22,0.57,0.11,CreditCard,0
TXN00472,22,612.56,0.01,0.19,0.34,UPI,0
TXN00473,19,683.9,-0.19,0.67,0.09,DebitCard,0
TXN00474,19,683.57,-0.36,0.19,0.18,CreditCard,0
TXN00475,15,891.88,0.14,0.12,0.26,DebitCard,0
TXN00476,19,821.51,-0.01,0.14,0.22,UPI,0
TXN00477,15,834.52,0.47,0.69,0.12,DebitCard,0
TXN00478,12,282.39,-0.29,0.2,0.15,DebitCard,0
TXN00479,21,833.17,0.4,0.78,0.23,UPI,0
TXN00480,12,230.04,-0.25,0.18,0.26,DebitCard,0
TXN00481,13,485.47,0.24,0.28,0.33,CreditCard,0
TXN00482,21,879.55,-0.34,0.36,0.06,UPI,0
TXN00483,18,344.05,0.26,0.76,0.05,UPI,0
TXN00484,16,945.11,-0.25,0.36,0.18,DebitCard,0
TXN00485,21,1090.91,-0.26,0.39,0.24,DebitCard,0
TXN00486,14,803.03,0.2,0.26,0.17,DebitCard,0
TXN00487,17,853.06,-0.04,0.54,0.28,UPI,0
TXN00488,21,469.73,-0.14,0.46,0.06,UPI,0
TXN00489,16,323.5,0.35,0.38,0.14,DebitCard,0
TXN00490,17,1045.77,0.26,0.49,0.12,CreditCard,0
TXN00491,9,321.67,-0.03,0.1,0.33,DebitCard,0
TXN00492,15,444.89,0.04,0.17,0.29,UPI,0
TXN00493,17,999.3,0.35,0.49,0.34,CreditCard,0
TXN00494,8,1163.45,0.21,0.31,0.11,UPI,0
TXN00495,21,794.96,0.31,0.36,0.08,DebitCard,0
TXN00496,9,521.17,0.33,0.55,0.08,CreditCard,0
TXN00497,12,505.87,0.49,0.51,0.34,CreditCard,0
TXN00498,15,965.05,-0.06,0.1,0.1,UPI,0
TXN00499,16,1043.16,-0.43,0.13,0.23,CreditCard,0
TXN00500,15,1018.56,-0.33,0.19,0.12,UPI,0
TXN00501,20,555.48,-0.06,0.3,0.28,UPI,0
TXN00502,20,693.01,-0.06,0.49,0.34,UPI,0
TXN00503,17,333.78,0.04,0.77,0.2,DebitCard,0
TXN00504,22,1011.01,0.02,0.64,0.07,CreditCard,0
TXN00505,17,614.26,0.19,0.27,0.25,DebitCard,0
TXN00506,12,822.55,-0.25,0.4,0.34,CreditCard,0
TXN00507,18,1013.68,-0.06,0.65,0.08,DebitCard,0
TXN00508,11,1010.93,0.26,0.32,0.25,CreditCard,0
TXN00509,19,935.14,-0.26,0.39,0.24,DebitCard,0
TXN00510,12,667.01,0.0,0.45,0.31,DebitCard,0
TXN00511,8,968.22,-0.33,0.36,0.29,DebitCard,0
TXN00512,17,1193.89,0.47,0.47,0.19,UPI,0
TXN00513,16,440.26,0.19,0.32,0.09,CreditCard,0
TXN00514,17,706.33,-0.34,0.67,0.12,CreditCard,0
TXN00515,22,754.97,0.41,0.32,0.17,DebitCard,0
TXN00516,21,751.01,-0.04,0.12,0.22,DebitCard,0
TXN00517,17,659.17,-0.45,0.13,0.06,UPI,0
TXN00518,20,708.89,0.25,0.68,0.15,UPI,0
TXN00519,14,1142.0,-0.12,0.48,0.28,DebitCard,0
TXN00520,18,255.02,-0.3,0.7,0.31,CreditCard,0
TXN00521,14,431.8,-0.19,0.58,0.09,DebitCard,0
TXN00522,11,952.45,-0.43,0.25,0.17,CreditCard,0
TXN00523,9,1069.96,-0.24,0.6,0.26,CreditCard,0
TXN00524,8,813.74,0.0,0.35,0.09,UPI,0
TXN00525,12,561.33,0.2,0.17,0.09,CreditCard,0
TXN00526,21,939.93,0.05,0.32,0.24,DebitCard,0
TXN00527,14,883.79,0.16,0.7,0.27,UPI,0
TXN00528,13,631.38,0.07,0.22,0.17,DebitCard,0
TXN00529,22,932.93,-0.45,0.44,0.14,UPI,0
TXN00530,21,1016.73,-0.1,0.49,0.06,UPI,0
TXN00531,19,920.92,0.15,0.8,0.27,CreditCard,0
TXN00532,8,206.35,0.36,0.5,0.14,DebitCard,0
TXN00533,13,930.26,0.11,0.61,0.12,DebitCard,0
TXN00534,21,799.75,0.22,0.43,0.18,DebitCard,0
TXN00535,20,693.16,0.35,0.15,0.27,DebitCard,0
TXN00536,18,810.19,-0.35,0.14,0.35,CreditCard,0
TXN00537,15,785.98,-0.05,0.27,0.12,CreditCard,0
TXN00538,11,251.02,0.01,0.3,0.17,CreditCard,0
TXN00539,21,500.23,0.44,0.34,0.24,CreditCard,0
TXN00540,12,211.83,-0.44,0.65,0.15,DebitCard,0
TXN00541,22,929.81,-0.33,0.64,0.12,CreditCard,0
TXN00542,18,277.48,0.41,0.78,0.19,DebitCard,0
TXN00543,21,668.18,-0.29,0.62,0.33,UPI,0
TXN00544,15,569.84,-0.4,0.43,0.22,DebitCard,0
TXN00545,13,913.73,0.39,0.13,0.16,DebitCard,0
TXN00546,21,959.11,-0.04,0.19,0.13,CreditCard,0
TXN00547,16,233.36,0.12,0.6,0.14,UPI,0
TXN00548,16,947.38,-0.2,0.25,0.23,UPI,0
TXN00549,9,371.31,0.46,0.45,0.23,UPI,0
TXN00550,16,974.54,0.46,0.23,0.13,DebitCard,0
TXN00551,13,650.13,0.48,0.31,0.13,CreditCard,0
TXN00552,8,1094.74,0.42,0.56,0.32,DebitCard,0
TXN00553,13,374.89,0.44,0.5,0.3,CreditCard,0
TXN00554,13,708.45,0.08,0.63,0.16,CreditCard,0
TXN00555,12,607.41,-0.23,0.67,0.1,DebitCard,0
TXN00556,12,1142.5,0.3,0.21,0.27,DebitCard,0
TXN00557,13,452.33,-0.1,0.31,0.1,CreditCard,0
TXN00558,21,635.77,-0.3,0.51,0.26,CreditCard,0
TXN00559,13,862.14,-0.48,0.26,0.14,DebitCard,0
TXN00560,20,248.92,0.16,0.54,0.11,DebitCard,0
TXN00561,10,622.77,-0.24,0.21,0.2,DebitCard,0
TXN00562,13,905.85,-0.01,0.63,0.09,UPI,0
TXN00563,18,1165.05,0.46,0.5,0.08,DebitCard,0
TXN00564,16,736.79,-0.31,0.55,0.32,DebitCard,0
TXN00565,14,654.39,-0.22,0.66,0.33,UPI,0
TXN00566,19,1081.86,0.22,0.1,0.26,UPI,0
TXN00567,22,1188.17,0.22,0.71,0.27,UPI,0
TXN00568,16,449.35,-0.41,0.69,0.34,DebitCard,0
TXN00569,13,465.37,-0.11,0.71,0.34,DebitCard,0
TXN00570,8,474.64,-0.38,0.74,0.23,DebitCard,0
TXN00571,21,378.77,0.27,0.36,0.2,CreditCard,0
TXN00572,15,1037.21,0.06,0.42,0.13,CreditCard,0
TXN00573,14,331.52,-0.1,0.64,0.17,DebitCard,0
TXN00574,9,1095.19,0.45,0.48,0.07,DebitCard,0
TXN00575,19,1156.09,-0.15,0.14,0.21,DebitCard,0
TXN00576,14,657.16,-0.26,0.47,0.3,DebitCard,0
TXN00577,10,228.95,-0.37,0.38,0.25,CreditCard,0
TXN00578,16,959.85,-0.15,0.64,0.18,UPI,0
TXN00579,18,516.36,-0.17,0.71,0.13,CreditCard,0
TXN00580,16,1008.81,-0.43,0.51,0.05,CreditCard,0
TXN00581,8,767.29,-0.1,0.7,0.24,DebitCard,0
TXN00582,11,950.33,-0.25,0.53,0.27,UPI,0
TXN00583,17,581.31,0.33,0.33,0.33,DebitCard,0
TXN00584,15,875.26,0.49,0.15,0.13,CreditCard,0
TXN00585,21,587.34,0.4,0.19,0.27,DebitCard,0
TXN00586,14,1062.7,0.29,0.33,0.3,DebitCard,0
TXN00587,21,829.65,-0.04,0.7,0.28,CreditCard,0
TXN00588,13,704.28,0.12,0.24,0.25,DebitCard,0
TXN00589,9,829.94,-0.42,0.5,0.28,CreditCard,0
TXN00590,22,1056.37,0.08,0.17,0.33,UPI,0
TXN00591,8,1144.0,-0.38,0.42,0.29,CreditCard,0
TXN00592,15,258.96,-0.29,0.43,0.06,CreditCard,0
TXN00593,19,243.28,0.03,0.63,0.13,CreditCard,0
TXN00594,15,421.91,0.44,0.57,0.2,CreditCard,0
TXN00595,14,878.24,-0.08,0.35,0.21,UPI,0
TXN00596,12,580.93,-0.03,0.32,0.05,CreditCard,0
TXN00597,15,583.6,0.09,0.29,0.21,CreditCard,0
TXN00598,14,421.99,0.36,0.16,0.09,UPI,0
TXN00599,20,257.78,0.06,0.44,0.11,DebitCard,0
TXN00600,11,955.16,0.01,0.75,0.24,CreditCard,0
TXN00601,21,434.65,0.13,0.3,0.14,CreditCard,0
TXN00602,15,1009.17,-0.2,0.79,0.21,DebitCard,0
TXN00603,9,674.3,-0.06,0.43,0.06,DebitCard,0
TXN00604,13,739.45,0.31,0.73,0.17,DebitCard,0
TXN00605,10,782.51,0.04,0.62,0.19,UPI,0
TXN00606,11,287.9,0.42,0.36,0.19,CreditCard,0
TXN00607,20,756.29,0.01,0.38,0.16,CreditCard,0
TXN00608,14,228.39,0.31,0.63,0.33,DebitCard,0
TXN00609,9,1051.6,-0.15,0.66,0.19,DebitCard,0
TXN00610,20,365.89,0.09,0.29,0.32,UPI,0
TXN00611,10,377.2,0.02,0.71,0.23,UPI,0
TXN00612,9,599.22,-0.19,0.14,0.06,DebitCard,0
TXN00613,13,379.03,-0.43,0.22,0.11,UPI,0
TXN00614,10,876.66,0.17,0.77,0.22,CreditCard,0
TXN00615,14,1088.6,-0.43,0.27,0.14,DebitCard,0
TXN00616,22,628.94,-0.5,0.27,0.19,DebitCard,0
TXN00617,18,446.33,-0.05,0.42,0.25,DebitCard,0
TXN00618,21,1108.6,0.45,0.38,0.2,DebitCard,0
TXN00619,16,612.96,0.39,0.35,0.28,CreditCard,0
TXN00620,14,302.76,0.09,0.21,0.08,CreditCard,0
TXN00621,10,1020.2,-0.08,0.47,0.16,DebitCard,0
TXN00622,19,614.55,0.28,0.19,0.11,DebitCard,0
TXN00623,12,929.51,-0.02,0.34,0.25,DebitCard,0
TXN00624,14,696.68,-0.47,0.64,0.21,CreditCard,0
TXN00625,10,1145.08,-0.13,0.66,0.21,DebitCard,0
TXN00626,8,1187.22,0.17,0.72,0.12,DebitCard,0
TXN00627,9,409.31,-0.06,0.79,0.16,DebitCard,0
TXN00628,22,1129.46,0.05,0.11,0.24,UPI,0
TXN00629,22,571.96,-0.16,0.66,0.25,DebitCard,0
TXN00630,8,869.29,-0.31,0.6,0.06,UPI,0
TXN00631,20,739.88,-0.39,0.62,0.17,CreditCard,0
TXN00632,18,1015.36,-0.21,0.25,0.26,UPI,0
TXN00633,11,1045.17,-0.23,0.7,0.2,DebitCard,0
TXN00634,20,695.47,-0.44,0.54,0.05,UPI,0
TXN00635,19,367.78,-0.43,0.5,0.1,UPI,0
TXN00636,9,1147.27,-0.01,0.73,0.05,DebitCard,0
TXN00637,20,200.2,-0.24,0.54,0.34,UPI,0
TXN00638,10,784.92,0.15,0.63,0.22,CreditCard,0
TXN00639,17,268.67,0.3,0.33,0.33,CreditCard,0
TXN00640,22,1149.66,0.26,0.18,0.11,CreditCard,0
TXN00641,18,429.66,-0.25,0.41,0.34,CreditCard,0
TXN00642,9,979.46,0.03,0.12,0.06,CreditCard,0
TXN00643,13,1095.98,0.02,0.13,0.2,UPI,0
TXN00644,14,672.21,0.14,0.42,0.16,UPI,0
TXN00645,11,275.42,0.28,0.8,0.18,DebitCard,0
TXN00646,15,625.89,0.13,0.28,0.21,CreditCard,0
TXN00647,15,368.13,0.15,0.32,0.24,DebitCard,0
TXN00648,8,554.11,-0.08,0.57,0.22,CreditCard,0
TXN00649,22,1064.3,-0.4,0.24,0.34,DebitCard,0
TXN00650,16,294.66,0.25,0.16,0.15,CreditCard,0
TXN00651,20,868.84,-0.01,0.12,0.19,CreditCard,0
TXN00652,19,515.02,-0.21,0.22,0.32,DebitCard,0
TXN00653,19,1174.09,0.45,0.75,0.06,CreditCard,0
TXN00654,8,704.06,-0.11,0.55,0.06,CreditCard,0
TXN00655,17,622.02,0.44,0.73,0.32,DebitCard,0
TXN00656,20,313.15,-0.27,0.31,0.09,UPI,0
TXN00657,15,863.01,0.28,0.68,0.33,DebitCard,0
TXN00658,11,320.65,-0.11,0.58,0.17,DebitCard,0
TXN00659,18,827.87,-0.23,0.29,0.32,CreditCard,0
TXN00660,20,1069.18,0.18,0.3,0.1,CreditCard,0
TXN00661,17,906.82,-0.2,0.7,0.19,DebitCard,0
TXN00662,12,864.27,-0.41,0.18,0.08,DebitCard,0
TXN00663,19,804.02,0.2,0.56,0.24,UPI,0
TXN00664,15,496.02,0.2,0.52,0.25,UPI,0
TXN00665,12,442.1,0.22,0.23,0.14,UPI,0
TXN00666,11,664.28,0.2,0.59,0.24,CreditCard,0
TXN00667,18,210.26,-0.47,0.56,0.19,CreditCard,0
TXN00668,10,298.46,0.36,0.27,0.33,DebitCard,0
TXN00669,20,928.25,0.12,0.25,0.18,DebitCard,0
TXN00670,13,587.01,-0.14,0.53,0.22,CreditCard,0
TXN00671,14,487.47,-0.35,0.49,0.09,CreditCard,0
TXN00672,12,293.43,-0.14,0.7,0.18,DebitCard,0
TXN00673,15,497.75,-0.46,0.38,0.07,UPI,0
TXN00674,15,700.75,0.44,0.47,0.09,UPI,0
TXN00675,22,496.81,-0.0,0.8,0.06,DebitCard,0
TXN00676,8,440.37,0.12,0.1,0.21,DebitCard,0
TXN00677,13,1085.89,0.02,0.54,0.08,UPI,0
TXN00678,17,670.02,0.04,0.48,0.34,DebitCard,0
TXN00679,13,1125.67,-0.23,0.74,0.33,DebitCard,0
TXN00680,9,346.89,0.09,0.53,0.08,UPI,0
TXN00681,15,1075.9,0.27,0.66,0.25,DebitCard,0
TXN00682,11,1008.38,0.49,0.6,0.24,DebitCard,0
TXN00683,21,956.91,-0.07,0.54,0.06,UPI,0
TXN00684,22,705.34,-0.19,0.67,0.24,UPI,0
TXN00685,20,1011.88,-0.07,0.54,0.2,CreditCard,0
TXN00686,19,827.41,0.31,0.32,0.25,CreditCard,0
TXN00687,14,204.21,0.44,0.77,0.16,UPI,0
TXN00688,17,1050.2,-0.2,0.42,0.32,UPI,0
TXN00689,16,814.4,-0.06,0.31,0.32,DebitCard,0
TXN00690,19,290.71,0.42,0.3,0.18,CreditCard,0
TXN00691,17,1034.59,-0.37,0.72,0.22,UPI,0
TXN00692,9,1009.35,-0.42,0.57,0.09,UPI,0
TXN00693,11,677.09,-0.09,0.4,0.32,DebitCard,0
TXN00694,12,1173.84,0.17,0.22,0.25,DebitCard,0
TXN00695,14,410.97,0.45,0.73,0.16,CreditCard,0
TXN00696,13,953.65,-0.05,0.13,0.21,CreditCard,0
TXN00697,9,680.97,0.16,0.18,0.32,DebitCard,0
TXN00698,13,1086.95,-0.09,0.54,0.15,CreditCard,0
TXN00699,15,1005.43,0.06,0.56,0.25,DebitCard,0
TXN00700,15,645.76,-0.04,0.14,0.2,UPI,0
TXN00701,11,277.29,0.2,0.22,0.29,UPI,0
TXN00702,20,873.27,-0.1,0.55,0.16,DebitCard,0
TXN00703,16,626.57,0.04,0.39,0.11,UPI,0
TXN00704,17,987.15,-0.04,0.16,0.2,UPI,0
TXN00705,22,203.1,-0.43,0.69,0.34,UPI,0
TXN00706,10,680.32,-0.26,0.46,0.26,CreditCard,0
TXN00707,22,794.52,0.07,0.45,0.18,UPI,0
TXN00708,20,961.76,-0.32,0.3,0.19,CreditCard,0
TXN00709,15,1188.47,-0.29,0.77,0.25,UPI,0
TXN00710,22,360.68,0.19,0.77,0.17,CreditCard,0
TXN00711,11,663.8,0.01,0.53,0.33,UPI,0
TXN00712,15,544.11,-0.18,0.65,0.23,CreditCard,0
TXN00713,19,1130.05,0.1,0.54,0.19,CreditCard,0
TXN00714,20,856.69,0.14,0.22,0.26,UPI,0
TXN00715,11,616.67,0.17,0.45,0.33,DebitCard,0
TXN00716,18,724.91,0.22,0.33,0.23,DebitCard,0
TXN00717,22,667.67,0.45,0.35,0.24,UPI,0
TXN00718,16,1036.37,0.16,0.44,0.2,UPI,0
TXN00719,18,1003.49,0.05,0.17,0.08,DebitCard,0
TXN00720,8,1139.31,0.08,0.62,0.11,CreditCard,0
TXN00721,10,1051.75,0.24,0.24,0.14,UPI,0
TXN00722,17,267.82,-0.19,0.6,0.26,CreditCard,0
TXN00723,17,1196.69,0.22,0.61,0.26,DebitCard,0
TXN00724,12,643.81,0.25,0.43,0.19,UPI,0
TXN00725,16,1057.04,-0.39,0.53,0.19,UPI,0
TXN00726,14,542.42,0.33,0.42,0.27,UPI,0
TXN00727,14,1097.4,0.23,0.46,0.27,CreditCard,0
TXN00728,21,441.56,0.13,0.15,0.27,UPI,0
TXN00729,21,236.81,0.19,0.59,0.2,CreditCard,0
TXN00730,12,1109.52,0.29,0.19,0.12,CreditCard,0
TXN00731,13,762.39,0.36,0.23,0.17,CreditCard,0
TXN00732,19,347.77,-0.02,0.12,0.15,DebitCard,0
TXN00733,8,868.07,0.37,0.22,0.22,CreditCard,0
TXN00734,12,280.32,0.35,0.31,0.11,UPI,0
TXN00735,20,562.08,-0.37,0.17,0.35,CreditCard,0
TXN00736,8,554.95,-0.43,0.67,0.18,DebitCard,0
TXN00737,16,1005.79,-0.27,0.54,0.15,DebitCard,0
TXN00738,11,729.96,0.48,0.19,0.19,UPI,0
TXN00739,15,721.25,-0.26,0.39,0.29,DebitCard,0
TXN00740,8,868.75,-0.42,0.28,0.22,CreditCard,0
TXN00741,16,1090.99,0.22,0.69,0.35,CreditCard,0
TXN00742,8,508.61,-0.1,0.62,0.17,DebitCard,0
TXN00743,15,698.61,0.12,0.18,0.19,DebitCard,0
TXN00744,13,679.2,-0.36,0.26,0.26,DebitCard,0
TXN00745,13,429.14,0.15,0.65,0.11,DebitCard,0
TXN00746,20,814.85,-0.36,0.41,0.17,CreditCard,0
TXN00747,20,395.74,0.01,0.37,0.07,CreditCard,0
TXN00748,11,948.02,-0.41,0.74,0.19,CreditCard,0
TXN00749,14,753.96,0.05,0.36,0.16,DebitCard,0
TXN00750,22,415.92,0.44,0.72,0.09,CreditCard,0
TXN00751,9,1137.01,0.41,0.71,0.33,CreditCard,0
TXN00752,21,1052.47,-0.02,0.28,0.32,UPI,0
TXN00753,10,631.82,-0.21,0.78,0.22,UPI,0
TXN00754,14,492.64,0.28,0.29,0.25,UPI,0
TXN00755,13,341.25,0.5,0.57,0.29,CreditCard,0
TXN00756,11,346.2,0.44,0.51,0.2,CreditCard,0
TXN00757,18,476.85,-0.15,0.29,0.27,UPI,0
TXN00758,14,852.04,-0.43,0.12,0.27,CreditCard,0
TXN00759,21,265.05,-0.13,0.19,0.09,CreditCard,0
TXN00760,10,573.67,0.4,0.28,0.2,DebitCard,0
TXN00761,19,819.98,0.23,0.56,0.15,DebitCard,0
TXN00762,20,949.15,0.11,0.38,0.26,DebitCard,0
TXN00763,17,920.7,0.22,0.79,0.31,CreditCard,0
TXN00764,15,580.08,-0.28,0.12,0.21,UPI,0
TXN00765,10,823.1,-0.01,0.24,0.07,DebitCard,0
TXN00766,16,518.51,0.36,0.14,0.27,UPI,0
TXN00767,22,554.41,0.5,0.76,0.25,UPI,0
TXN00768,12,627.42,-0.18,0.61,0.24,DebitCard,0
TXN00769,13,862.16,-0.05,0.8,0.35,DebitCard,0
TXN00770,18,1189.72,0.17,0.44,0.2,CreditCard,0
TXN00771,20,408.89,-0.3,0.3,0.1,DebitCard,0
TXN00772,21,268.07,0.28,0.41,0.12,UPI,0
TXN00773,11,471.96,-0.08,0.12,0.11,DebitCard,0
TXN00774,13,1192.64,-0.3,0.75,0.21,CreditCard,0
TXN00775,16,957.52,0.17,0.39,0.32,UPI,0
TXN00776,13,914.89,-0.19,0.28,0.25,UPI,0
TXN00777,14,255.54,0.02,0.57,0.19,CreditCard,0
TXN00778,11,676.69,-0.4,0.43,0.22,UPI,0
TXN00779,18,253.19,0.44,0.56,0.13,CreditCard,0
TXN00780,8,1070.64,0.02,0.71,0.16,DebitCard,0
TXN00781,22,673.69,0.39,0.71,0.2,UPI,0
TXN00782,17,502.92,-0.05,0.58,0.17,CreditCard,0
TXN00783,13,275.3,0.04,0.25,0.12,CreditCard,0
TXN00784,15,681.53,-0.27,0.22,0.29,DebitCard,0
TXN00785,19,588.34,-0.09,0.52,0.19,UPI,0
TXN00786,22,970.93,0.14,0.54,0.16,UPI,0
TXN00787,21,569.21,0.33,0.12,0.27,DebitCard,0
TXN00788,12,263.23,-0.05,0.4,0.21,DebitCard,0
TXN00789,8,276.84,0.47,0.26,0.14,CreditCard,0
TXN00790,12,888.18,-0.16,0.49,0.07,CreditCard,0
TXN00791,14,426.38,0.11,0.48,0.17,DebitCard,0
TXN00792,17,594.15,-0.33,0.65,0.27,CreditCard,0
TXN00793,11,1130.93,0.15,0.35,0.2,DebitCard,0
TXN00794,21,779.79,-0.06,0.59,0.09,UPI,0
TXN00795,16,847.62,0.21,0.53,0.27,UPI,0
TXN00796,14,1057.84,-0.19,0.47,0.31,UPI,0
TXN00797,12,743.33,0.03,0.39,0.22,UPI,0
TXN00798,10,778.86,0.36,0.79,0.31,DebitCard,0
TXN00799,14,808.7,-0.47,0.65,0.18,UPI,0
TXN00800,13,300.56,0.48,0.14,0.34,CreditCard,0
TXN00801,8,374.63,-0.17,0.17,0.34,CreditCard,0
TXN00802,22,571.09,-0.09,0.72,0.11,CreditCard,0
TXN00803,10,738.39,-0.23,0.33,0.14,DebitCard,0
TXN00804,15,1064.37,0.25,0.39,0.16,UPI,0
TXN00805,13,473.51,0.09,0.54,0.08,CreditCard,0
TXN00806,8,709.81,0.41,0.23,0.33,CreditCard,0
TXN00807,15,535.08,-0.36,0.58,0.3,DebitCard,0
TXN00808,18,681.6,0.15,0.76,0.25,UPI,0
TXN00809,12,568.23,0.28,0.44,0.32,DebitCard,0
TXN00810,15,595.25,0.47,0.56,0.19,DebitCard,0
TXN00811,14,871.71,-0.47,0.72,0.25,UPI,0
TXN00812,21,767.24,-0.21,0.22,0.2,CreditCard,0
TXN00813,19,1112.85,0.08,0.13,0.14,UPI,0
TXN00814,11,489.84,0.38,0.52,0.14,DebitCard,0
TXN00815,8,288.92,-0.23,0.53,0.28,CreditCard,0
TXN00816,16,761.03,-0.36,0.65,0.11,DebitCard,0
TXN00817,10,394.25,0.29,0.11,0.22,DebitCard,0
TXN00818,10,330.43,0.44,0.46,0.18,DebitCard,0
TXN00819,22,1026.89,-0.29,0.72,0.07,UPI,0
TXN00820,22,1056.33,0.04,0.69,0.14,DebitCard,0
TXN00821,9,971.25,-0.39,0.44,0.2,UPI,0
TXN00822,12,703.51,0.19,0.62,0.06,DebitCard,0
TXN00823,9,329.98,0.41,0.44,0.12,CreditCard,0
TXN00824,19,498.01,0.46,0.15,0.17,CreditCard,0
TXN00825,22,817.64,0.14,0.76,0.34,UPI,0
TXN00826,13,447.66,-0.18,0.59,0.2,UPI,0
TXN00827,16,471.9,0.47,0.25,0.34,CreditCard,0
TXN00828,12,1091.04,0.31,0.78,0.16,DebitCard,0
TXN00829,18,627.26,-0.29,0.38,0.15,DebitCard,0
TXN00830,22,556.9,0.01,0.71,0.19,UPI,0
TXN00831,22,998.66,0.11,0.39,0.12,UPI,0
TXN00832,22,1070.46,0.24,0.22,0.23,DebitCard,0
TXN00833,16,959.01,-0.21,0.27,0.24,UPI,0
TXN00834,12,507.32,0.44,0.38,0.2,CreditCard,0
TXN00835,14,889.56,0.13,0.47,0.27,CreditCard,0
TXN00836,21,228.51,0.15,0.78,0.33,UPI,0
TXN00837,15,242.09,0.21,0.28,0.17,UPI,0
TXN00838,22,777.74,-0.03,0.39,0.25,UPI,0
TXN00839,19,469.79,-0.39,0.22,0.08,CreditCard,0
TXN00840,11,601.05,-0.41,0.62,0.12,CreditCard,0
TXN00841,16,666.61,-0.14,0.7,0.27,UPI,0
TXN00842,20,220.24,-0.36,0.69,0.27,DebitCard,0
TXN00843,18,263.33,0.45,0.2,0.18,DebitCard,0
TXN00844,16,926.25,-0.47,0.32,0.15,UPI,0
TXN00845,21,299.68,-0.15,0.36,0.26,CreditCard,0
TXN00846,13,1087.54,-0.4,0.75,0.28,CreditCard,0
TXN00847,21,1183.17,0.07,0.71,0.27,CreditCard,0
TXN00848,21,662.41,-0.1,0.2,0.27,UPI,0
TXN00849,10,252.39,-0.37,0.69,0.13,UPI,0
TXN00850,21,377.79,0.15,0.57,0.31,DebitCard,0
TXN00851,8,377.9,-0.41,0.29,0.23,UPI,0
TXN00852,14,933.02,0.41,0.49,0.13,CreditCard,0
TXN00853,11,905.48,0.44,0.39,0.24,DebitCard,0
TXN00854,13,842.89,-0.24,0.3,0.11,UPI,0
TXN00855,15,348.18,-0.47,0.6,0.24,CreditCard,0
TXN00856,14,736.08,0.28,0.72,0.22,DebitCard,0
TXN00857,18,615.9,-0.12,0.53,0.09,CreditCard,0
TXN00858,12,380.19,-0.21,0.38,0.06,UPI,0
TXN00859,9,1089.29,-0.26,0.54,0.28,CreditCard,0
TXN00860,9,225.74,-0.16,0.74,0.33,CreditCard,0
TXN00861,9,562.83,0.29,0.14,0.08,DebitCard,0
TXN00862,10,540.25,-0.23,0.8,0.25,DebitCard,0
TXN00863,8,251.01,-0.06,0.37,0.14,CreditCard,0
TXN00864,19,862.7,0.25,0.71,0.34,UPI,0
TXN00865,18,962.17,-0.07,0.27,0.26,CreditCard,0
TXN00866,10,421.58,0.09,0.23,0.1,DebitCard,0
TXN00867,13,823.37,-0.28,0.21,0.23,CreditCard,0
TXN00868,18,849.82,0.09,0.3,0.21,UPI,0
